Zipcode,Place Name,State,County,Lat,Lon,
44 72031,Clinton,AR,Van Buren,35.6045,-92.475,
39 16232,Knox,PA,Clarion,41.2245,-79.519,
44 14894,Wellsburg,NY,Chemung,42.0273,-76.772,
42 68823,Burwell,NE,Garfield,41.808,-99.099,
44 66035,Highland,KS,Doniphan,39.8608,-95.258,
46 40409,Brodhead,KY,Rockcastle,37.3815,-84.433,
45 4989,Vassalboro,ME,Kennebec,44.4405,-69.651,
42 86331,Jerome,AZ,Yavapai,34.7486,-112.108,
45 33610,Tampa,FL,Hillsborough,27.9951,-82.404,
40 60025,Glenview,IL,Cook,42.0758,-87.822,
48 55125,Saint Paul,MN,Washington,44.9197,-92.943,
40 79937,El Paso,TX,El Paso,31.6948,-106.,
42 24981,Talcott,WV,Summers,37.6491,-80.746,
40 30612,Athens,GA,Clarke,33.9443,-83.389,
46 72223,Little Rock,AR,Pulaski,34.7902,-92.504,
44 68303,Alexandria,NE,Thayer,40.2614,-97.403,
48 18210,Albrightsville,PA,Carbon,40.9748,-75.584,
43 56732,Karlstad,MN,Kittson,48.5916,-96.551,
41 96741,Kalaheo,HI,Kauai,21.9259,-159.530,
43 72445,Minturn,AR,Lawrence,35.9728,-91.023,
42 4556,Edgecomb,ME,Lincoln,43.9792,-69.619,
43 2817,West Greenwich,RI,Kent,41.64,-71.643,
48 42718,Campbellsville,KY,Taylor,37.3466,-85.350,
37 23694,Lackey,VA,York,37.2232,-76.55,
42 27510,Carrboro,NC,Orange,35.9055,-79.090,
43 47356,Middletown,IN,Henry,40.0475,-85.536,
43 83526,Ferdinand,ID,Idaho,46.1349,-116.398,
43 84063,Randlett,UT,Uintah,40.2186,-109.730,
47 83254,Montpelier,ID,Bear Lake,42.352,-111.319,
41 76544,Fort Hood,TX,Bell,31.1349,-97.775,
41 30520,Canon,GA,Franklin,34.3478,-83.126,
44 62253,Keyesport,IL,Clinton,38.7769,-89.297,
47 44436,Lowellville,OH,Mahoning,41.0503,-80.541,
39 8666,Trenton,NJ,Mercer,40.2805,-74.71,
43 58716,Benedict,ND,McLean,47.7865,-101.057,
41 27253,Graham,NC,Alamance,36.031,-79.381,
41 75452,Leonard,TX,Fannin,33.3796,-96.247,
45 35893,Huntsville,AL,Madison,34.7304,-86.586,
39 54818,Brill,WI,Barron,45.6027,-91.672,
47 37411,Chattanooga,TN,Hamilton,35.0271,-85.235,
41 56446,Eagle Bend,MN,Todd,46.117,-95.096,
42 68380,Lewiston,NE,Pawnee,40.2309,-96.404,
46 18601,Beach Haven,PA,Luzerne,41.0684,-76.175,
46 38760,Metcalfe,MS,Washington,33.4546,-90.994,
38 75023,Plano,TX,Collin,33.055,-96.736,
41 60408,Braidwood,IL,Will,41.2657,-88.223,
44 43236,Columbus,OH,Franklin,40.1357,-83.007,
49 1088,West Hatfield,MA,Hampshire,42.3906,-72.646,
43 67216,Wichita,KS,Sedgwick,37.6223,-97.313,
36 53529,Dane,WI,Dane,43.2424,-89.511,
45 58784,Stanley,ND,Mountrail,48.3458,-102.418,
46 81135,Homelake,CO,Rio Grande,37.5756,-106.09,
44 98342,Indianola,WA,Kitsap,47.7514,-122.519,
51 22989,Woodberry Forest,VA,Madison,38.2912,-78.122,
45 44192,Cleveland,OH,Cuyahoga,41.4995,-81.695,
46 45223,Cincinnati,OH,Hamilton,39.1696,-84.547,
40 3887,Union,NH,Strafford,43.4861,-71.06,
41 73021,Colony,OK,Washita,35.3448,-98.670,
41 51345,Harris,IA,Osceola,43.4568,-95.442,
40 97493,Westlake,OR,Lane,43.914,-124.033,
44 35172,Trafford,AL,Jefferson,33.819,-86.743,
39 55793,Warba,MN,Itasca,47.1361,-93.276,
45 23936,Dillwyn,VA,Buckingham,37.4124,-78.434,
39 58379,Tokio,ND,Benson,47.9247,-98.816,
46 94929,Dillon Beach,CA,Marin,38.2508,-122.965,
40 72935,Dyer,AR,Crawford,35.4923,-94.137,
42 15530,Berlin,PA,Somerset,39.9188,-78.963,
40 26343,Crawford,WV,Lewis,38.872,-80.436,
46 5604,Montpelier,VT,Washington,44.2595,-72.58,
41 5483,Sheldon,VT,Franklin,44.8872,-72.95,
40 75559,De Kalb,TX,Bowie,33.5087,-94.616,
40 72440,Lynn,AR,Lawrence,35.9813,-91.267,
40 74045,Maramec,OK,Pawnee,36.242,-96.680,
48 39566,Ocean Springs,MS,Jackson,30.4113,-88.827,
44 48383,White Lake,MI,Oakland,42.658,-83.539,
45 96826,Honolulu,HI,Honolulu,21.2941,-157.828,
46 80497,Silverthorne,CO,Summit,39.6411,-106.10,
38 50168,Mingo,IA,Jasper,41.7898,-93.28,
45 29687,Taylors,SC,Greenville,34.9245,-82.319,
38 5868,Troy,VT,Orleans,44.9014,-72.401,
46 15488,Waltersburg,PA,Fayette,39.9763,-79.768,
43 49106,Bridgman,MI,Berrien,41.9362,-86.554,
44 41008,Carrollton,KY,Carroll,38.6696,-85.17,
49 34681,Crystal Beach,FL,Pinellas,28.0914,-82.779,
45 1101,Springfield,MA,Hampden,42.1015,-72.589,
39 16366,Warren,PA,Warren,41.8439,-79.14,
38 3838,Glen,NH,Carroll,44.1018,-71.192,
55 93433,Grover Beach,CA,San Luis Obispo,35.121,-120.617,
49 83815,Coeur D Alene,ID,Kootenai,47.7248,-116.78,
40 48557,Flint,MI,Genesee,43.0806,-83.783,
55 63164,Saint Louis,MO,St. Louis (city),38.6531,-90.243,
40 31625,Barney,GA,Brooks,31.0074,-83.521,
53 5403,South Burlington,VT,Chittenden,44.4513,-73.179,
41 33773,Largo,FL,Pinellas,27.8802,-82.753,
42 47281,Vallonia,IN,Jackson,38.8174,-86.06,
52 88054,Radium Springs,NM,Doña Ana,32.4888,-106.914,
43 65674,Humansville,MO,Polk,37.7923,-93.579,
43 19715,Newark,DE,New Castle,39.5645,-75.59,
46 56302,Saint Cloud,MN,Stearns,45.5608,-94.162,
46 70511,Abbeville,LA,Vermilion,29.9747,-92.134,
48 49712,Boyne City,MI,Charlevoix,45.2052,-85.018,
40 68446,Syracuse,NE,Otoe,40.6614,-96.182,
43 97623,Bonanza,OR,Klamath,42.2463,-121.333,
39 3907,Ogunquit,ME,York,43.2541,-70.609,
40 97346,Gates,OR,Marion,44.7527,-122.399,
43 55130,Saint Paul,MN,Ramsey,44.973,-93.082,
50 42642,Russell Springs,KY,Russell,37.0551,-85.037,
41 93703,Fresno,CA,Fresno,36.7684,-119.759,
46 47660,Oakland City,IN,Gibson,38.3361,-87.351,
54 63739,Burfordville,MO,Cape Girardeau,37.3632,-89.820,
46 24228,Clintwood,VA,Dickenson,37.1592,-82.445,
46 64146,Kansas City,MO,Jackson,38.8973,-94.576,
40 63875,Rives,MO,Dunklin,36.0937,-90.013,
45 69044,Trenton,NE,Hitchcock,40.1681,-101.020,
49 73167,Oklahoma City,OK,Oklahoma,35.4676,-97.516,
43 67133,Rose Hill,KS,Butler,37.5784,-97.117,
39 41114,Ashland,KY,Boyd,38.3703,-82.694,
43 80306,Boulder,CO,Boulder,40.1022,-105.384,
39 18615,Falls,PA,Wyoming,41.4667,-75.85,
45 21153,Stevenson,MD,Baltimore,39.4104,-76.71,
46 27263,High Point,NC,Guilford,35.9359,-79.939,
47 17011,Camp Hill,PA,Cumberland,40.2352,-76.929,
45 15459,Markleysburg,PA,Fayette,39.7597,-79.4,
43 45648,Lucasville,OH,Scioto,38.8938,-82.99,
48 4622,Cherryfield,ME,Washington,44.6228,-67.943,
43 59260,Richland,MT,Valley,48.6507,-106.119,
49 24562,Howardsville,VA,Albemarle,37.7511,-78.631,
40 56714,Badger,MN,Roseau,48.7913,-96.096,
46 22226,Arlington,VA,Arlington,38.8834,-77.102,
47 26408,Mount Clare,WV,Harrison,39.2107,-80.289,
44 98605,Bingen,WA,Klickitat,45.7751,-121.632,
46 22943,Greenwood,VA,Albemarle,38.0415,-78.783,
43 54901,Oshkosh,WI,Winnebago,44.022,-88.543,
48 15759,Marion Center,PA,Indiana,40.7814,-79.025,
39 41513,Belcher,KY,Pike,37.3478,-82.340,
46 46945,Leiters Ford,IN,Fulton,41.1217,-86.385,
45 72384,Turrell,AR,Crittenden,35.3439,-90.297,
39 18636,Noxen,PA,Wyoming,41.4181,-76.04,
47 67354,Mound Valley,KS,Labette,37.2091,-95.424,
42 95681,Sheridan,CA,Placer,38.9953,-121.36,
39 84628,Eureka,UT,Juab,39.9541,-112.117,
43 81084,Two Buttes,CO,Baca,37.5214,-102.433,
50 83816,Coeur D Alene,ID,Kootenai,47.6777,-116.780,
41 46039,Forest,IN,Clinton,40.3757,-86.320,
48 15926,Central City,PA,Somerset,40.0913,-78.844,
41 71472,Sieper,LA,Rapides,31.1976,-92.785,
45 73730,Covington,OK,Garfield,36.3099,-97.575,
45 44194,Cleveland,OH,Cuyahoga,41.6857,-81.672,
45 15535,Clearville,PA,Bedford,39.8533,-78.439,
50 12736,Fremont Center,NY,Sullivan,41.8782,-75.034,
37 61042,Harmon,IL,Lee,41.6973,-89.569,
42 97903,Brogan,OR,Malheur,44.1994,-117.590,
47 15412,Allenport,PA,Washington,40.0959,-79.849,
41 50451,Lakota,IA,Kossuth,43.3772,-94.093,
46 38659,Potts Camp,MS,Marshall,34.6047,-89.315,
41 45171,Sardinia,OH,Brown,38.9832,-83.796,
44 53194,Woodworth,WI,Kenosha,42.5581,-88.001,
46 49053,Galesburg,MI,Kalamazoo,42.2948,-85.423,
49 37135,Nolensville,TN,Williamson,35.9307,-86.682,
45 33013,Hialeah,FL,Miami-Dade,25.8594,-80.272,
44 77301,Conroe,TX,Montgomery,30.3125,-95.452,
45 76530,Granger,TX,Williamson,30.7398,-97.445,
39 65647,Exeter,MO,Barry,36.6815,-93.970,
39 14837,Dundee,NY,Yates,42.5053,-77.002,
42 66948,Jamestown,KS,Cloud,39.6021,-97.863,
53 90209,Beverly Hills,CA,Los Angeles,34.0736,-118.400,
44 36732,Demopolis,AL,Marengo,32.4908,-87.839,
47 37860,Russellville,TN,Hamblen,36.2567,-83.191,
43 67220,Wichita,KS,Sedgwick,37.7667,-97.280,
45 77550,Galveston,TX,Galveston,29.2983,-94.79,
41 16726,Cyclone,PA,McKean,41.8186,-78.595,
44 25701,Huntington,WV,Cabell,38.4097,-82.442,
54 91709,Chino Hills,CA,San Bernardino,33.9797,-117.730,
47 92104,San Diego,CA,San Diego,32.7454,-117.127,
50 70097,Kenner,LA,Jefferson Parish,29.9565,-90.263,
41 68748,Madison,NE,Madison,41.8308,-97.47,
40 24460,Millboro,VA,Bath,38.0553,-79.746,
43 83830,Fernwood,ID,Benewah,47.116,-116.383,
50 95258,Woodbridge,CA,San Joaquin,38.1551,-121.308,
44 32706,Cassadaga,FL,Volusia,28.9664,-81.237,
45 37310,Charleston,TN,Bradley,35.2556,-84.766,
38 30417,Claxton,GA,Evans,32.165,-81.90,
43 35480,Ralph,AL,Tuscaloosa,33.1274,-87.762,
47 5851,Lyndonville,VT,Caledonia,44.5555,-72.071,
43 6467,Milldale,CT,Hartford,41.5657,-72.903,
46 27497,Greensboro,NC,Guilford,36.0798,-79.828,
43 30410,Ailey,GA,Montgomery,32.2143,-82.476,
42 50141,Laurel,IA,Marshall,41.8829,-92.926,
46 27407,Greensboro,NC,Guilford,36.0334,-79.862,
43 17375,Peach Glen,PA,Adams,39.8948,-77.213,
44 60968,Thawville,IL,Iroquois,40.684,-88.099,
42 96121,Milford,CA,Lassen,40.1828,-120.389,
42 76673,Mount Calm,TX,Hill,31.7575,-96.894,
44 83853,Porthill,ID,Boundary,48.992,-116.477,
42 80603,Brighton,CO,Adams,39.9515,-104.774,
43 55391,Wayzata,MN,Hennepin,44.9847,-93.542,
41 7450,Ridgewood,NJ,Bergen,40.982,-74.113,
43 46307,Crown Point,IN,Lake,41.4236,-87.355,
39 38583,Sparta,TN,White,35.9439,-85.439,
43 15762,Nicktown,PA,Cambria,40.6016,-78.811,
42 97360,Mill City,OR,Linn,44.7516,-122.476,
50 33483,Delray Beach,FL,Palm Beach,26.4546,-80.065,
39 95698,Zamora,CA,Yolo,38.8204,-121.919,
38 25142,Nellis,WV,Boone,38.153,-81.732,
42 85192,Winkelman,AZ,Gila,33.0057,-110.772,
45 38487,Williamsport,TN,Maury,35.6494,-87.225,
43 46742,Hamilton,IN,Steuben,41.5566,-84.895,
40 72137,Rose Bud,AR,White,35.3214,-92.06,
38 56541,Flom,MN,Norman,47.1588,-96.130,
35 7022,Fairview,NJ,Bergen,40.817,-7,
44 30458,Statesboro,GA,Bulloch,32.4408,-81.77,
41 4984,Temple,ME,Franklin,44.6954,-70.242,
44 29696,West Union,SC,Oconee,34.7516,-83.039,
43 49317,Cannonsburg,MI,Kent,43.0712,-85.480,
43 56085,Sleepy Eye,MN,Brown,44.2821,-94.727,
42 45621,Coalton,OH,Jackson,39.1108,-82.607,
57 4442,Greenville Junction,ME,Piscataquis,45.4796,-69.693,
45 17121,Harrisburg,PA,Dauphin,40.2944,-76.893,
46 92011,Carlsbad,CA,San Diego,33.1072,-117.294,
42 84636,Holden,UT,Millard,39.0964,-112.283,
49 92324,Colton,CA,San Bernardino,34.0315,-117.287,
50 85264,Fort Mcdowell,AZ,Maricopa,33.6118,-111.680,
40 77360,Onalaska,TX,Polk,30.8225,-95.105,
50 71153,Shreveport,LA,Caddo Parish,32.6076,-93.752,
44 25572,Woodville,WV,Lincoln,38.1615,-81.892,
41 56670,Redby,MN,Beltrami,47.8689,-94.940,
43 4572,Waldoboro,ME,Lincoln,44.1046,-69.374,
43 34240,Sarasota,FL,Sarasota,27.339,-82.347,
43 61561,Roanoke,IL,Woodford,40.7956,-89.209,
40 62656,Lincoln,IL,Logan,40.1451,-89.368,
36 73718,Ames,OK,Major,36.2423,-98.18,
40 6248,Hebron,CT,Tolland,41.6842,-72.398,
40 88221,Carlsbad,NM,Eddy,32.342,-104.293,
41 32853,Orlando,FL,Orange,28.5663,-81.260,
45 85392,Avondale,AZ,Maricopa,33.4777,-112.309,
42 27833,Greenville,NC,Pitt,35.5804,-77.392,
43 12512,Chelsea,NY,Dutchess,41.5528,-73.968,
44 46713,Bippus,IN,Huntington,40.9442,-85.623,
53 90210,Beverly Hills,CA,Los Angeles,34.0901,-118.406,
48 21123,Pasadena,MD,Anne Arundel,38.9742,-76.594,
47 47199,Jeffersonville,IN,Clark,38.2868,-85.732,
45 26431,Shinnston,WV,Harrison,39.3888,-80.283,
43 33257,Miami,FL,Miami-Dade,25.7743,-80.193,
41 55385,Stewart,MN,McLeod,44.7259,-94.451,
36 76253,Myra,TX,Cooke,33.6178,-97.30,
50 22405,Fredericksburg,VA,Stafford,38.3365,-77.436,
42 36093,Wetumpka,AL,Elmore,32.5622,-86.099,
42 29519,Centenary,SC,Marion,34.027,-79.353,
34 68452,Ong,NE,Clay,40.3968,-97.86,
49 74004,Bartlesville,OK,Washington,36.7114,-95.89,
41 8202,Avalon,NJ,Cape May,39.0951,-74.726,
50 87154,Albuquerque,NM,Bernalillo,35.0443,-106.672,
42 27530,Goldsboro,NC,Wayne,35.3683,-78.092,
39 53783,Madison,WI,Dane,43.1596,-89.285,
47 71836,Foreman,AR,Little River,33.7176,-94.388,
44 43915,Clarington,OH,Monroe,39.7819,-80.911,
40 68041,Mead,NE,Saunders,41.2393,-96.496,
49 50401,Mason City,IA,Cerro Gordo,43.1499,-93.195,
43 60018,Des Plaines,IL,Cook,42.0155,-87.868,
46 81076,Sugar City,CO,Crowley,38.2444,-103.655,
45 55483,Minneapolis,MN,Hennepin,44.98,-93.263,
47 92106,San Diego,CA,San Diego,32.7272,-117.226,
45 47542,Huntingburg,IN,Dubois,38.2979,-86.953,
40 68073,Yutan,NE,Saunders,41.234,-96.393,
46 28036,Davidson,NC,Mecklenburg,35.4858,-80.79,
45 55381,Silver Lake,MN,McLeod,44.9139,-94.197,
40 48279,Detroit,MI,Wayne,42.3314,-83.045,
40 54666,Warrens,WI,Monroe,44.157,-90.496,
45 4541,Chamberlain,ME,Lincoln,43.8843,-69.479,
46 54154,Oconto Falls,WI,Oconto,44.8755,-88.155,
48 21746,Hagerstown,MD,Washington,39.5638,-77.720,
48 36538,Frankville,AL,Washington,31.6468,-88.133,
49 14432,Clifton Springs,NY,Ontario,42.9632,-77.14,
46 93660,San Joaquin,CA,Fresno,36.6059,-120.188,
41 13421,Oneida,NY,Madison,43.0862,-75.650,
51 62677,Pleasant Plains,IL,Sangamon,39.8331,-89.868,
43 61722,Arrowsmith,IL,McLean,40.412,-88.629,
46 64108,Kansas City,MO,Jackson,39.0837,-94.586,
39 71770,Waldo,AR,Columbia,33.36,-93.294,
50 45325,Farmersville,OH,Montgomery,39.6867,-84.420,
42 33839,Eagle Lake,FL,Polk,27.9787,-81.756,
48 30087,Stone Mountain,GA,DeKalb,33.8105,-84.136,
42 35594,Winfield,AL,Marion,33.9303,-87.797,
44 25820,Camp Creek,WV,Mercer,37.4841,-81.111,
52 2852,North Kingstown,RI,Washington,41.5894,-71.462,
44 49560,Grand Rapids,MI,Kent,43.0314,-85.550,
46 22103,West Mclean,VA,Fairfax,38.8318,-77.288,
41 45624,Cynthiana,OH,Pike,39.1737,-83.348,
47 36043,Hope Hull,AL,Montgomery,32.2243,-86.393,
38 52639,Montrose,IA,Lee,40.5139,-91.42,
40 76205,Denton,TX,Denton,33.1903,-97.128,
44 41139,Flatwoods,KY,Greenup,38.5188,-82.721,
43 79968,El Paso,TX,El Paso,31.7705,-106.504,
41 30218,Gay,GA,Meriwether,33.1274,-84.583,
39 42156,Lucas,KY,Barren,36.8516,-86.052,
40 75966,Newton,TX,Newton,30.8351,-93.749,
48 65712,Mount Vernon,MO,Lawrence,37.1045,-93.797,
52 22841,Mount Crawford,VA,Rockingham,38.3457,-78.895,
39 54020,Osceola,WI,Polk,45.3218,-92.697,
44 43062,Pataskala,OH,Licking,40.0009,-82.668,
41 36865,Loachapoka,AL,Lee,32.6043,-85.593,
41 93724,Fresno,CA,Fresno,36.7464,-119.639,
44 20115,Marshall,VA,Fauquier,38.8405,-77.891,
58 20416,Washington,DC,District of Columbia,38.8933,-77.014,
48 95634,Georgetown,CA,El Dorado,38.9185,-120.759,
50 22172,Triangle,VA,Prince William,38.5509,-77.322,
41 80211,Denver,CO,Denver,39.7665,-105.020,
43 88122,Kenna,NM,Roosevelt,33.8423,-103.771,
43 98811,Ardenvoir,WA,Chelan,47.7373,-120.36,
41 98856,Twisp,WA,Okanogan,48.3632,-120.13,
49 72701,Fayetteville,AR,Washington,36.052,-94.153,
40 98597,Yelm,WA,Thurston,46.9206,-122.58,
40 1937,Hathorne,MA,Essex,42.6354,-70.879,
44 99585,Marshall,AK,Kusilvak,61.9287,-162.26,
41 48875,Portland,MI,Ionia,42.8624,-84.913,
41 29733,Rock Hill,SC,York,34.9926,-81.178,
43 63079,Stanton,MO,Franklin,38.2744,-91.085,
39 28607,Boone,NC,Watauga,36.2142,-81.66,
39 25205,Uneeda,WV,Boone,38.0428,-81.805,
39 65646,Everton,MO,Dade,37.3425,-93.702,
45 57645,Morristown,SD,Corson,45.9386,-101.723,
47 92126,San Diego,CA,San Diego,32.9161,-117.140,
41 75141,Hutchins,TX,Dallas,32.6396,-96.70,
42 79233,Estelline,TX,Hall,34.5303,-100.445,
48 48710,University Center,MI,Bay,43.5566,-83.994,
43 68016,Cedar Creek,NE,Cass,41.0425,-96.104,
44 85045,Phoenix,AZ,Maricopa,33.3022,-112.122,
44 27292,Lexington,NC,Davidson,35.8231,-80.26,
45 48359,Lake Orion,MI,Oakland,42.7231,-83.276,
41 75143,Kemp,TX,Henderson,32.2486,-96.216,
45 89044,Henderson,NV,Lincoln,35.9025,-115.178,
47 29601,Greenville,SC,Greenville,34.8472,-82.40,
43 80478,Tabernash,CO,Grand,39.9797,-105.861,
43 66944,Haddam,KS,Washington,39.852,-97.308,
41 51647,Northboro,IA,Page,40.6127,-95.309,
45 83205,Pocatello,ID,Bannock,42.8062,-112.410,
42 4939,Garland,ME,Penobscot,45.0149,-69.15,
49 19492,Zieglerville,PA,Montgomery,40.2901,-75.50,
43 75082,Richardson,TX,Dallas,32.9865,-96.68,
44 62366,Pleasant Hill,IL,Pike,39.4467,-90.87,
40 48631,Kawkawlin,MI,Bay,43.6794,-83.992,
42 68977,Stamford,NE,Harlan,40.1163,-99.581,
47 31018,Davisboro,GA,Washington,32.9443,-82.622,
41 22096,Reston,VA,Fairfax,38.8318,-77.288,
43 38019,Covington,TN,Tipton,35.5598,-89.650,
50 6796,West Cornwall,CT,Litchfield,41.8689,-73.331,
39 8604,Trenton,NJ,Mercer,40.2805,-74.71,
40 12205,Albany,NY,Albany,42.7198,-73.820,
41 68864,Palmer,NE,Merrick,41.1788,-98.241,
39 5544,Andover,MA,Essex,42.6472,-71.184,
42 45735,Guysville,OH,Athens,39.2493,-81.92,
44 21111,Monkton,MD,Baltimore,39.5662,-76.597,
42 19058,Levittown,PA,Bucks,40.1551,-74.828,
47 77642,Port Arthur,TX,Jefferson,29.9212,-93.92,
45 4978,Smithfield,ME,Somerset,44.6301,-69.807,
40 73835,Camargo,OK,Dewey,36.0212,-99.278,
48 69355,Melbeta,NE,Scotts Bluff,41.7816,-103.517,
46 29333,Drayton,SC,Spartanburg,34.9685,-81.906,
40 79782,Stanton,TX,Martin,32.14,-101.809,
41 59847,Lolo,MT,Missoula,46.7585,-114.109,
48 91101,Pasadena,CA,Los Angeles,34.1468,-118.139,
42 16214,Clarion,PA,Clarion,41.2123,-79.377,
42 66202,Mission,KS,Johnson,39.0278,-94.655,
46 12961,Moriah Center,NY,Essex,44.0612,-73.509,
39 28111,Monroe,NC,Union,35.0112,-80.558,
47 55757,Kettle River,MN,Carlton,46.5029,-92.904,
39 39160,Sallis,MS,Attala,33.001,-89.755,
40 12242,Albany,NY,Albany,42.6526,-73.756,
57 92415,San Bernardino,CA,San Bernardino,34.1083,-117.289,
44 32134,Fort Mc Coy,FL,Marion,29.391,-81.855,
40 32703,Apopka,FL,Orange,28.6354,-81.488,
42 42022,Bandana,KY,Ballard,37.1459,-88.945,
49 71207,Monroe,LA,Ouachita Parish,32.5093,-92.119,
43 32053,Jennings,FL,Hamilton,30.5482,-83.13,
48 56634,Clearbrook,MN,Clearwater,47.7146,-95.375,
39 8072,Quinton,NJ,Salem,39.5459,-75.412,
55 93140,Santa Barbara,CA,Santa Barbara,34.4208,-119.698,
43 71223,Bonita,LA,Morehouse,32.9123,-91.682,
41 81011,Pueblo,CO,Pueblo,38.1286,-104.552,
41 58636,Halliday,ND,Dunn,47.3517,-102.336,
47 12530,Hollowville,NY,Columbia,42.2054,-73.691,
43 19714,Newark,DE,New Castle,39.5645,-75.59,
39 93215,Delano,CA,Kern,35.7715,-119.245,
53 94595,Walnut Creek,CA,Contra Costa,37.8753,-122.070,
38 4535,Alna,ME,Lincoln,44.0878,-69.634,
46 21703,Frederick,MD,Frederick,39.3647,-77.463,
43 80012,Aurora,CO,Arapahoe,39.6987,-104.837,
43 85070,Phoenix,AZ,Maricopa,33.4484,-112.07,
45 95373,Standard,CA,Tuolumne,37.9666,-120.310,
61 99833,Petersburg,AK,Wrangell-Petersburg (C,56.8271,-133.160,
44 76574,Taylor,TX,Williamson,30.5708,-97.409,
40 39286,Jackson,MS,Hinds,32.2988,-90.184,
42 25919,Skelton,WV,Raleigh,37.8005,-81.180,
40 32836,Orlando,FL,Orange,28.4115,-81.52,
42 12501,Amenia,NY,Dutchess,41.8447,-73.554,
51 87566,Ohkay Owingeh,NM,Rio Arriba,36.0508,-106.06,
40 29909,Okatie,SC,Jasper,32.3301,-80.843,
39 71417,Colfax,LA,Grant,31.5079,-92.656,
51 92344,Hesperia,CA,San Bernardino,34.4239,-117.407,
41 34448,Homosassa,FL,Citrus,28.788,-82.56,
42 57660,Watauga,SD,Corson,45.9276,-101.512,
41 50431,Coulter,IA,Franklin,42.7382,-93.3,
41 2468,Waban,MA,Middlesex,42.3271,-71.231,
42 54404,Marshfield,WI,Wood,44.6689,-90.171,
43 34451,Inverness,FL,Citrus,28.8358,-82.330,
43 49748,Hulbert,MI,Chippewa,46.3908,-85.176,
40 46721,Butler,IN,DeKalb,41.4287,-84.878,
46 78638,Kingsbury,TX,Guadalupe,29.6726,-97.830,
49 91746,La Puente,CA,Los Angeles,34.0443,-117.986,
50 33327,Fort Lauderdale,FL,Broward,26.1168,-80.415,
49 12169,Stephentown,NY,Rensselaer,42.5855,-73.415,
40 11230,Brooklyn,NY,Kings,40.6225,-73.96,
40 52554,Eldon,IA,Wapello,40.9261,-92.226,
44 79721,Big Spring,TX,Howard,32.2733,-101.37,
43 43557,Stryker,OH,Williams,41.4861,-84.408,
41 25907,Prince,WV,Fayette,37.8532,-81.081,
48 59022,Crow Agency,MT,Big Horn,45.6296,-107.497,
45 61544,London Mills,IL,Fulton,40.695,-90.261,
43 43324,Huntsville,OH,Logan,40.4413,-83.792,
48 95119,San Jose,CA,Santa Clara,37.2329,-121.787,
41 24324,Draper,VA,Pulaski,36.9697,-80.818,
43 30223,Griffin,GA,Spalding,33.2549,-84.272,
40 11439,Jamaica,NY,Queens,40.722,-73.790,
46 4673,Sargentville,ME,Hancock,44.3136,-68.686,
47 55414,Minneapolis,MN,Hennepin,44.9779,-93.219,
44 10280,New York,NY,New York,40.7105,-74.016,
46 93208,Camp Nelson,CA,Tulare,36.1427,-118.609,
46 49636,Glen Arbor,MI,Leelanau,44.8734,-85.988,
44 78296,San Antonio,TX,Bexar,29.4375,-98.461,
43 89128,Las Vegas,NV,Clark,36.1968,-115.264,
42 61517,Brimfield,IL,Peoria,40.8407,-89.89,
57 24416,Buena Vista,VA,Buena Vista (city),37.7396,-79.352,
41 72639,Harriet,AR,Searcy,35.9991,-92.504,
42 36571,Saraland,AL,Mobile,30.8332,-88.093,
47 55407,Minneapolis,MN,Hennepin,44.9378,-93.254,
41 14526,Penfield,NY,Monroe,43.1396,-77.45,
45 28021,Cherryville,NC,Gaston,35.3747,-81.350,
41 75042,Garland,TX,Dallas,32.9185,-96.677,
46 31027,East Dublin,GA,Laurens,32.5482,-82.871,
41 31126,Atlanta,GA,Fulton,33.8444,-84.474,
39 60111,Clare,IL,DeKalb,42.0086,-88.830,
41 49668,Mesick,MI,Wexford,44.4075,-85.706,
47 6244,East Woodstock,CT,Windham,41.9843,-71.98,
43 31782,Putney,GA,Dougherty,31.5431,-84.219,
60 99530,Anchorage,AK,Anchorage Municipality,61.1515,-149.944,
41 24121,Moneta,VA,Bedford,37.1784,-79.652,
45 26405,Moatsville,WV,Barbour,39.2234,-79.901,
39 7005,Boonton,NJ,Morris,40.9115,-74.41,
45 49839,Grand Marais,MI,Alger,46.6529,-85.983,
39 44657,Minerva,OH,Stark,40.742,-81.103,
44 38767,Rena Lara,MS,Coahoma,34.1412,-90.786,
40 97732,Crane,OR,Harney,43.4262,-118.464,
43 63780,Scott City,MO,Scott,37.2077,-89.518,
41 59934,Trego,MT,Lincoln,48.7052,-114.869,
43 18901,Doylestown,PA,Bucks,40.3054,-75.148,
41 51652,Sidney,IA,Fremont,40.7507,-95.640,
42 63870,Parma,MO,New Madrid,36.5856,-89.81,
39 64742,Drexel,MO,Bates,38.4956,-94.592,
39 29536,Dillon,SC,Dillon,34.4146,-79.37,
47 28465,Oak Island,NC,Brunswick,33.9161,-78.125,
51 95055,Santa Clara,CA,Santa Clara,37.3451,-121.976,
55 70582,Saint Martinville,LA,St. Martin,30.2237,-91.779,
41 54848,Ladysmith,WI,Rusk,45.4719,-91.108,
49 24001,Roanoke,VA,Roanoke (city),37.2742,-79.957,
43 18610,Blakeslee,PA,Monroe,41.0485,-75.534,
44 44455,Rogers,OH,Columbiana,40.7789,-80.620,
55 23327,Chesapeake,VA,Chesapeake (city),36.7085,-76.278,
